704,5,1
705,48,1
706,48,1
707,48,1
708,48,1
709,48,1
710,48,1
711,48,1
712,48,1
713,48,1
714,48,1
715,48,1
716,48,1
717,6,1
718,6,1
719,6,1
720,6,1
721,6,1
722,6,1
723,48,1
724,48,1
725,48,1
726,48,1
727,48,1
728,48,1
729,48,1
730,48,1
731,48,1
732,48,1
733,48,1
734,48,1
735,48,1
736,2,1
737,2,1
738,1,1
739,1,1
740,1,1
741,1,1
742,1,1
743,1,1
744,1,1
745,1,1
746,1,1
747,1,1
748,1,1
749,1,1
750,1,1
751,1,1
752,1,1
753,1,1
754,1,1
755,1,1
756,5,0
757,5,0
758,5,0
759,5,0
760,5,0
761,5,0
762,5,0
763,5,0
764,5,0
765,5,0
766,5,0
767,5,0
768,5,0
769,5,0
770,5,0
771,5,0
772,5,0
773,5,0
774,5,0
775,5,0
776,5,0
777,5,0
778,5,0
779,5,1
780,5,1
781,5,1
782,5,1
783,5,1
784,5,1
785,5,1
786,48,1
787,48,1
788,48,1
789,48,1
790,5,0
791,5,0
792,5,0
793,51,1
794,5,0
795,5,0
796,5,0
797,5,0
798,5,0
799,5,0
800,5,0
801,5,1
802,5,1
803,5,1
804,5,1
805,5,1
806,5,1
807,5,1
808,5,1
809,5,1
810,5,1
811,5,1
812,5,1
813,5,1
814,5,1
815,5,1
816,5,1
817,5,1
818,5,1
819,5,1
820,5,1
821,5,1
822,5,1
823,5,1
824,1,1
825,1,1
826,1,1
827,1,1
828,1,1
829,1,1
830,1,1
831,1,1
832,1,1
833,1,1
834,1,1
835,1,1
836,1,1
837,5,1
838,5,1
